brand,filename,extension,size,sha1,relative_path,absolute_path,origin_hint
Sem_Marca,Loom__dup8.pdf,.pdf,636735,80981d6e93641ca97ef148fce688764697d529a7,Sem_Marca/Loom__dup8.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Loom__dup8.pdf,duplicate_variant
Sem_Marca,Loom__fromdup1.pdf,.pdf,636766,0cba420ba7c704271380d48edffe51635341cf5f,Sem_Marca/Loom__fromdup1.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Loom__fromdup1.pdf,recovered_from_duplicates
Sem_Marca,Loom__fromdup2.pdf,.pdf,636435,495f1d60568c3e9ac25c38e74a9bb81458dc2d8b,Sem_Marca/Loom__fromdup2.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Loom__fromdup2.pdf,recovered_from_duplicates
Sem_Marca,Loom__fromdup3.pdf,.pdf,636406,6977619fdb1edbab3e3940f5405138eb6c40d486,Sem_Marca/Loom__fromdup3.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Loom__fromdup3.pdf,recovered_from_duplicates
Sem_Marca,Loom__fromdup4.pdf,.pdf,636735,80981d6e93641ca97ef148fce688764697d529a7,Sem_Marca/Loom__fromdup4.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Loom__fromdup4.pdf,recovered_from_duplicates
Sem_Marca,Loom__fromdup5.pdf,.pdf,636639,819b504e47495cabbd8061b1d6cf8ab7d51f0edf,Sem_Marca/Loom__fromdup5.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Loom__fromdup5.pdf,recovered_from_duplicates
Sem_Marca,Loom__fromdup6.pdf,.pdf,636719,975da6fb0222598cbe38be339df6a6893a14cb23,Sem_Marca/Loom__fromdup6.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Loom__fromdup6.pdf,recovered_from_duplicates
Sem_Marca,Loom__fromdup7.pdf,.pdf,636167,acc83ba455adeaf92e5629d368f11b826bd773ed,Sem_Marca/Loom__fromdup7.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Loom__fromdup7.pdf,recovered_from_duplicates
Sem_Marca,Loom__fromdup8.pdf,.pdf,636737,ef856450673160e99fb6a316bf94a33ebc4e4a2f,Sem_Marca/Loom__fromdup8.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Loom__fromdup8.pdf,recovered_from_duplicates
Sem_Marca,Loom__fromdup9.pdf,.pdf,636718,f99054b2584bca11cd0a1aa73e4160a322ce0dfc,Sem_Marca/Loom__fromdup9.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Loom__fromdup9.pdf,recovered_from_duplicates
Sem_Marca,MC10 esquemas.pdf,.pdf,1899882,cf40710cf92512415a97b06e5037261987245453,Sem_Marca/MC10 esquemas.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/MC10 esquemas.pdf,organized_or_recovered
Sem_Marca,MC10 esquemas.tif,.tif,1563668,5e0075b770ccb45097843e7d5d6a4a6fe27a998b,Sem_Marca/MC10 esquemas.tif,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/MC10 esquemas.tif,organized_or_recovered
Sem_Marca,MC10 esquemas__fromdup1.pdf,.pdf,1899882,cf40710cf92512415a97b06e5037261987245453,Sem_Marca/MC10 esquemas__fromdup1.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/MC10 esquemas__fromdup1.pdf,recovered_from_duplicates
Sem_Marca,MC10 esquemas__fromdup1.tif,.tif,1563668,5e0075b770ccb45097843e7d5d6a4a6fe27a998b,Sem_Marca/MC10 esquemas__fromdup1.tif,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/MC10 esquemas__fromdup1.tif,recovered_from_duplicates
Sem_Marca,Nomenclatura.docx,.docx,24420,21eaa4e393b2ea5315f5aa85f231baccc619022f,Sem_Marca/Nomenclatura.docx,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Nomenclatura.docx,organized_or_recovered
Sem_Marca,PROTEÇÃO DOS DEDOS.PDF,.pdf,1038802,04c6e387acda98a812cf46ccb2455f4d3f7832ae,Sem_Marca/PROTEÇÃO DOS DEDOS.PDF,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/PROTEÇÃO DOS DEDOS.PDF,organized_or_recovered
Sem_Marca,Pillar.dwg,.dwg,101179,c596edc7b33ee0826171fb099c92399dd8f2126c,Sem_Marca/Pillar.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Pillar.dwg,organized_or_recovered
Sem_Marca,Plug of DCB.dwg,.dwg,121098,c36e415609c16fcdeb4c467f0ed24322c3e70121,Sem_Marca/Plug of DCB.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Plug of DCB.dwg,organized_or_recovered
Sem_Marca,Plug of UCB.dwg,.dwg,132881,de8c12f0165bbe9fc7dcbceb02d0818b9f307977,Sem_Marca/Plug of UCB.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Plug of UCB.dwg,organized_or_recovered
Sem_Marca,Power and Light.dwg,.dwg,116752,9e1cb4c72315a7d4e93a42d3fa7f5c573c46f7e9,Sem_Marca/Power and Light.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Power and Light.dwg,organized_or_recovered
Sem_Marca,QS II MANUAL DE INSTRUCOES ESQUEMA.PDF,.pdf,3838878,eeba3ed02d672d67af654c18df867c572f996007,Sem_Marca/QS II MANUAL DE INSTRUCOES ESQUEMA.PDF,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/QS II MANUAL DE INSTRUCOES ESQUEMA.PDF,organized_or_recovered
Sem_Marca,ROPED TYPE.pdf,.pdf,491348,e4f94f6abac447df6823e305b5e6e58a675e4fb2,Sem_Marca/ROPED TYPE.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/ROPED TYPE.pdf,organized_or_recovered
Sem_Marca,Reading straight wiring diagrams.pdf,.pdf,799920,c8abb7f7b224996d18a0557160cc0a1614d01715,Sem_Marca/Reading straight wiring diagrams.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Reading straight wiring diagrams.pdf,organized_or_recovered
Sem_Marca,Reeletrificação das plataformas de Santa Luzia.dwg,.dwg,62331,baba490698061774b515164421184b7287d8b7d3,Sem_Marca/Reeletrificação das plataformas de Santa Luzia.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Reeletrificação das plataformas de Santa Luzia.dwg,organized_or_recovered
Sem_Marca,Relógio semanal Finder.pdf,.pdf,3812391,a16d0c5758935be9dd0de414fda4b845b08c2c4e,Sem_Marca/Relógio semanal Finder.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Relógio semanal Finder.pdf,organized_or_recovered
Sem_Marca,SERIAL DIGITAL INDICATOR DATA SHEET.pdf,.pdf,255962,1af09844c098a8d2de9ebda9998c27f0a419c7b0,Sem_Marca/SERIAL DIGITAL INDICATOR DATA SHEET.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/SERIAL DIGITAL INDICATOR DATA SHEET.pdf,organized_or_recovered
Sem_Marca,SERIE F (ESQUEMAS).pdf,.pdf,697738,3af792c9b9ee99407d933a5d2701eeb416807a38,Sem_Marca/SERIE F (ESQUEMAS).pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/SERIE F (ESQUEMAS).pdf,organized_or_recovered
Sem_Marca,SERIE F(ESQUEMA 1).pdf,.pdf,1022746,81cb67d336e59eea9ed2f1fa767cdf9d3ff10f61,Sem_Marca/SERIE F(ESQUEMA 1).pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/SERIE F(ESQUEMA 1).pdf,organized_or_recovered
Sem_Marca,SMART ESQUEMAS.pdf,.pdf,698004,74d187ef9f479e647b1ac0d12d674dc805413807,Sem_Marca/SMART ESQUEMAS.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/SMART ESQUEMAS.pdf,organized_or_recovered
Sem_Marca,Schema elettrico.pdf,.pdf,253059,ae298b661d6b8dcb500c88275674fa0f7ba8db74,Sem_Marca/Schema elettrico.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Schema elettrico.pdf,organized_or_recovered
Sem_Marca,Schematic for VF122BR.pdf,.pdf,1163420,4d64a4ce941be534a389de22d91c73ae0175a867,Sem_Marca/Schematic for VF122BR.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Schematic for VF122BR.pdf,organized_or_recovered
Sem_Marca,Schematic for VF88BR.pdf,.pdf,1156886,c4661e08279ee41c989ad403a6ff00405340160d,Sem_Marca/Schematic for VF88BR.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Schematic for VF88BR.pdf,organized_or_recovered
Sem_Marca,Serie B Esquemas.pdf,.pdf,3410900,3fefa1ee351414a2122e638916a6178177b4fe1a,Sem_Marca/Serie B Esquemas.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Serie B Esquemas.pdf,organized_or_recovered
Sem_Marca,Serie F VFF.pdf,.pdf,1076980,fa9419aecb838896971826e1368b7fce722283fc,Sem_Marca/Serie F VFF.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Serie F VFF.pdf,organized_or_recovered
Sem_Marca,TF15951_Upper Cable Collocation.dwg,.dwg,129568,afe3b742beaf9919e1719b2fdf5a16cc448cf7f7,Sem_Marca/TF15951_Upper Cable Collocation.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15951_Upper Cable Collocation.dwg,organized_or_recovered
Sem_Marca,TF15952_lower Cable Collocation.dwg,.dwg,121075,9299052ff82cdea493d24a5baa7fc7cf9713a6a7,Sem_Marca/TF15952_lower Cable Collocation.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15952_lower Cable Collocation.dwg,organized_or_recovered
Sem_Marca,TF15953_Power and light.dwg,.dwg,133368,b6cfa2e4a6ef6a78492942cd86db38407717c558,Sem_Marca/TF15953_Power and light.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15953_Power and light.dwg,organized_or_recovered
Sem_Marca,TF15954_HandrailSkirt Light.dwg,.dwg,125732,72f62c015a16946fb7b5886b557b4f1ab522689c,Sem_Marca/TF15954_HandrailSkirt Light.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15954_HandrailSkirt Light.dwg,organized_or_recovered
Sem_Marca,TF15955_Inspection Socket.dwg,.dwg,116213,413009eb9bbc4939cac3eefd44f8ff025d35cc17,Sem_Marca/TF15955_Inspection Socket.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15955_Inspection Socket.dwg,organized_or_recovered
Sem_Marca,TF15956_Pillar.dwg,.dwg,117705,7c0584673b8ab1fb277f5bfa1a55f2036d93b493,Sem_Marca/TF15956_Pillar.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15956_Pillar.dwg,organized_or_recovered
Sem_Marca,TF15957_UCB Plug.dwg,.dwg,145333,29472ed640dcddad4af2650bb8ed18b9b421d461,Sem_Marca/TF15957_UCB Plug.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15957_UCB Plug.dwg,organized_or_recovered
Sem_Marca,TF15958_DCB Plug.dwg,.dwg,132763,620e6808ecb1e99fba81949cd4defe3934e4182f,Sem_Marca/TF15958_DCB Plug.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15958_DCB Plug.dwg,organized_or_recovered
Sem_Marca,TF15959_Y-í¸ main circuit.dwg,.dwg,179345,976caf99187b4f3e9530c8503285162aa6a051f9,Sem_Marca/TF15959_Y-í¸ main circuit.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15959_Y-í¸ main circuit.dwg,organized_or_recovered
Sem_Marca,TF15960_Brake Resistance  (1).dwg,.dwg,142727,ef4da76b39698758bfc017b8ea497f2d53339384,Sem_Marca/TF15960_Brake Resistance  (1).dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15960_Brake Resistance  (1).dwg,organized_or_recovered
Sem_Marca,TF15961_Brake Resistance  (2).dwg,.dwg,139094,cfd51b1198600e96e9b04fc4ac0a6f8a7a9f0048,Sem_Marca/TF15961_Brake Resistance  (2).dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15961_Brake Resistance  (2).dwg,organized_or_recovered
Sem_Marca,TF15962_Brake Resistance  (3).dwg,.dwg,130651,f12ad0fcd631949e6a1bd0d0322611e5d3f92241,Sem_Marca/TF15962_Brake Resistance  (3).dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15962_Brake Resistance  (3).dwg,organized_or_recovered
Sem_Marca,TF15963_LED Fault Code .dwg,.dwg,130943,4cce8c7ff04229cee9aa7a99b1d9eee5230c056d,Sem_Marca/TF15963_LED Fault Code .dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15963_LED Fault Code .dwg,organized_or_recovered
Sem_Marca,TF15964_LCD Fault Code .dwg,.dwg,152957,72afe01b3a32e3d4004ebb5731d50e6410867be0,Sem_Marca/TF15964_LCD Fault Code .dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15964_LCD Fault Code .dwg,organized_or_recovered
Sem_Marca,TF15965_DZT-L(F) Brake System.dwg,.dwg,128066,1980ecb145729c54a2d59fcbdd038f8bd3b8e9c7,Sem_Marca/TF15965_DZT-L(F) Brake System.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15965_DZT-L(F) Brake System.dwg,organized_or_recovered
Sem_Marca,TF15967_VVVF Main Circuit (1)í÷.dwg,.dwg,161384,758371bb3499eb00bf2277fe6154ec244bdd5360,Sem_Marca/TF15967_VVVF Main Circuit (1)í÷.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15967_VVVF Main Circuit (1)í÷.dwg,organized_or_recovered
Sem_Marca,TF15970_Y-í¸ Control  .dwg,.dwg,161430,5d744c049455680ca9826150788b1ff0bd13163d,Sem_Marca/TF15970_Y-í¸ Control  .dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/TF15970_Y-í¸ Control  .dwg,organized_or_recovered
Sem_Marca,Upper Cable  collection.dwg,.dwg,195920,2887ee131c0c3117643671b12114a1416ac11491,Sem_Marca/Upper Cable  collection.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Upper Cable  collection.dwg,organized_or_recovered
Sem_Marca,VVVF Control.dwg,.dwg,146325,b37fe6f83129294bb1c010a6416d067617595368,Sem_Marca/VVVF Control.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/VVVF Control.dwg,organized_or_recovered
Sem_Marca,VVVF Main Circuit (3).dwg,.dwg,127301,120dfdd02f597c909964ce52f553247e00c73d68,Sem_Marca/VVVF Main Circuit (3).dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/VVVF Main Circuit (3).dwg,organized_or_recovered
Sem_Marca,Variador de portas.dwg,.dwg,286334,ada67605e966fa037febb9c2ab0360c95d800f97,Sem_Marca/Variador de portas.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Variador de portas.dwg,organized_or_recovered
Sem_Marca,Wiring.pdf,.pdf,153156,d4e030a9738b21fdfa5c8116b2ccfe8b9b128573,Sem_Marca/Wiring.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring.pdf,organized_or_recovered
Sem_Marca,Wiring__dup1.pdf,.pdf,150248,86b30bfb8d5d1414847ec0f0768bc26d5ce18b8a,Sem_Marca/Wiring__dup1.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__dup1.pdf,duplicate_variant
Sem_Marca,Wiring__dup2.pdf,.pdf,149547,034a921217b0027c5ddeaa79c8d025145e92131c,Sem_Marca/Wiring__dup2.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__dup2.pdf,duplicate_variant
Sem_Marca,Wiring__dup3.pdf,.pdf,155078,21e8aa0be32dd57f2cc0242692048fd7d19a9ff4,Sem_Marca/Wiring__dup3.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__dup3.pdf,duplicate_variant
Sem_Marca,Wiring__dup4.pdf,.pdf,155668,efee0dc93b44ba0fe109caad4f230347b3813f9a,Sem_Marca/Wiring__dup4.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__dup4.pdf,duplicate_variant
Sem_Marca,Wiring__dup5.pdf,.pdf,149272,4d33540df2f8c1bcbfb4e33d303687168a517dbe,Sem_Marca/Wiring__dup5.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__dup5.pdf,duplicate_variant
Sem_Marca,Wiring__dup6.pdf,.pdf,149752,256a8aa55a5f24c7eb3d49fc3c90e1ff928c6048,Sem_Marca/Wiring__dup6.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__dup6.pdf,duplicate_variant
Sem_Marca,Wiring__dup7.pdf,.pdf,154544,56bb31b53c24a501d1015d55d523f986f8137eb5,Sem_Marca/Wiring__dup7.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__dup7.pdf,duplicate_variant
Sem_Marca,Wiring__dup8.pdf,.pdf,150977,a1c977f3d8a18af7e57d959f191e5be7bcadb160,Sem_Marca/Wiring__dup8.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__dup8.pdf,duplicate_variant
Sem_Marca,Wiring__fromdup1.pdf,.pdf,149547,034a921217b0027c5ddeaa79c8d025145e92131c,Sem_Marca/Wiring__fromdup1.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__fromdup1.pdf,recovered_from_duplicates
Sem_Marca,Wiring__fromdup2.pdf,.pdf,155078,21e8aa0be32dd57f2cc0242692048fd7d19a9ff4,Sem_Marca/Wiring__fromdup2.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__fromdup2.pdf,recovered_from_duplicates
Sem_Marca,Wiring__fromdup3.pdf,.pdf,149752,256a8aa55a5f24c7eb3d49fc3c90e1ff928c6048,Sem_Marca/Wiring__fromdup3.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__fromdup3.pdf,recovered_from_duplicates
Sem_Marca,Wiring__fromdup4.pdf,.pdf,149272,4d33540df2f8c1bcbfb4e33d303687168a517dbe,Sem_Marca/Wiring__fromdup4.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__fromdup4.pdf,recovered_from_duplicates
Sem_Marca,Wiring__fromdup5.pdf,.pdf,154544,56bb31b53c24a501d1015d55d523f986f8137eb5,Sem_Marca/Wiring__fromdup5.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__fromdup5.pdf,recovered_from_duplicates
Sem_Marca,Wiring__fromdup6.pdf,.pdf,150248,86b30bfb8d5d1414847ec0f0768bc26d5ce18b8a,Sem_Marca/Wiring__fromdup6.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__fromdup6.pdf,recovered_from_duplicates
Sem_Marca,Wiring__fromdup7.pdf,.pdf,150977,a1c977f3d8a18af7e57d959f191e5be7bcadb160,Sem_Marca/Wiring__fromdup7.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__fromdup7.pdf,recovered_from_duplicates
Sem_Marca,Wiring__fromdup8.pdf,.pdf,153156,d4e030a9738b21fdfa5c8116b2ccfe8b9b128573,Sem_Marca/Wiring__fromdup8.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__fromdup8.pdf,recovered_from_duplicates
Sem_Marca,Wiring__fromdup9.pdf,.pdf,155668,efee0dc93b44ba0fe109caad4f230347b3813f9a,Sem_Marca/Wiring__fromdup9.pdf,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Wiring__fromdup9.pdf,recovered_from_duplicates
Sem_Marca,XREF.dwg,.dwg,26508,1fc937c2620c13ebb1109d8e56572758e566b380,Sem_Marca/XREF.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/XREF.dwg,organized_or_recovered
Sem_Marca,Y-triangulo Control.dwg,.dwg,151051,6ab744b4fb7a9b971f33b1723cebfa4fa37af4cb,Sem_Marca/Y-triangulo Control.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Y-triangulo Control.dwg,organized_or_recovered
Sem_Marca,Y-triangulo Main Circuit.dwg,.dwg,117991,0330119abfa705ad36d67caea9ad3cb215cd64d6,Sem_Marca/Y-triangulo Main Circuit.dwg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/Y-triangulo Main Circuit.dwg,organized_or_recovered
Sem_Marca,candidate_continuity_map_ecogo.md,.md,3467,51fa1bf233fc3cbe11f2458120142a895b1ec95a,Sem_Marca/candidate_continuity_map_ecogo.md,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/candidate_continuity_map_ecogo.md,organized_or_recovered
Sem_Marca,cover.jpg,.jpg,193883,eec476a11c2cde4d74c5bec5613ad2002b496e94,Sem_Marca/cover.jpg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/cover.jpg,organized_or_recovered
Sem_Marca,cover__dup1.jpg,.jpg,283551,ebd64abc5f76c6bf36ecb1ce8988f52d97e6c26a,Sem_Marca/cover__dup1.jpg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/cover__dup1.jpg,duplicate_variant
Sem_Marca,cover__dup10.jpg,.jpg,247395,6b5fd07d06c266c20b232ff9fb434b2f9a731ba9,Sem_Marca/cover__dup10.jpg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/cover__dup10.jpg,duplicate_variant
Sem_Marca,cover__dup11.jpg,.jpg,138538,4e6fc29c6bd18814ff33534b67b99abebde2619c,Sem_Marca/cover__dup11.jpg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/cover__dup11.jpg,duplicate_variant
Sem_Marca,cover__dup12.jpg,.jpg,155647,c096008cce998341f0459f477d54f677bc8f90d4,Sem_Marca/cover__dup12.jpg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/cover__dup12.jpg,duplicate_variant
Sem_Marca,cover__dup13.jpg,.jpg,168953,6cce3494d431a3c3df091c6d250eed703980da77,Sem_Marca/cover__dup13.jpg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/cover__dup13.jpg,duplicate_variant
Sem_Marca,cover__dup14.jpg,.jpg,297143,048a2ff73040488ebf99c1b3475a1996f3d9c353,Sem_Marca/cover__dup14.jpg,/Users/edmundofrazao/Codex/autonomous_file_intelligence/runtime/organized_v7/02. Esquemas Eletricos/Sem_Marca/cover__dup14.jpg,duplicate_variant
